SMILES,Atomistic_Length,Kmer_Length
BrC12C3CCCC1C32c1ccccc1,24,15
BrC12C3CC[C@H](C3)C1(Br)[C@@H]1CC[C@H]2C1,28,22
BrC12C3CC[C@H](C3)C1[C@@H]1CC[C@H]2C1,25,21
BrC12C3OC4CC5C3CC3[C@H]6C[C@@H](C[C@@H]31)C[C@]2(C4)C56,39,31
BrC12C3[C@@H]4C5[C@@H]3[C@@H]1C([C@@H]42)C51OCCO1,30,25
BrC12C3[C@@H]4C5[C@@H]3[C@@H]1C([C@H]42)C51OCCO1,30,25
BrC12C3[C@@H]4C5[C@@H]3[C@H]1C([C@H]42)C51OCCO1,30,25
BrC12C3[C@@H]4[C@@H]5C6C7C8[C@@H]5[C@@H]3[C@H]3C1[C@H]1[C@@H](C7[C@@H]5[C@@H]6[C@@H]4C2[C@@H]51)[C@H]83,47,43
BrC12C3[C@@H]4[C@@H]5C6C7C8[C@@H]9[C@@H]6[C@@H]4C1[C@@H]9[C@@H]1C2[C@H]2[C@@H](C7[C@@H]5[C@@H]32)[C@H]81,47,43
BrC12C3[C@@H]4[C@@H]5C6C7C8[C@@H]9[C@@H]6[C@@H]4C1[C@H]9[C@@H]1C2[C@H]2[C@@H](C7[C@@H]5[C@@H]32)[C@H]81,47,43
BrC12C3[C@@H]4[C@@H]5C6C7C8[C@@H]9[C@@H]6[C@@H]4C1[C@H]9[C@H]1C2[C@H]2[C@@H](C7[C@@H]5[C@@H]32)[C@H]81,47,43
BrC12C3[C@@H]4[C@H]1C1[C@@H]2[C@@H]3C4(Br)C12OCCO2,31,25
BrC12C3[C@@H]4[C@H]1C1[C@@H]2[C@H]3C4(Br)C12OCCO2,31,25
BrC12C3[C@@H]4[C@H]1C1[C@H]2[C@@H]3C4(Br)C12OCCO2,31,25
BrC12C3[C@@H]4[C@H]1C1[C@H]2[C@H]3C4(Br)C12OCCO2,31,25
BrC12C3[C@H]1CC[C@@H]32,15,12
BrC12C3[C@H]1C[C@H]1C2C31Br,19,17
BrC12C3[C@H]4C5[C@@H]3[C@@H]1C([C@@H]42)C51OCCO1,30,25
BrC12C3[C@H]4C5[C@H]3[C@@H]1C([C@@H]42)C51OCCO1,30,25
BrC12C3[C@H]4[C@H]1C1[C@@H]2[C@H]3C4(Br)C12OCCO2,31,25
BrC12C3[C@H]4[C@H]1C1[C@H]2[C@H]3C4(Br)C12OCCO2,31,25
BrC12C=C3C=C(CC(C3)C1)C2,25,18
BrC12C=C3C=CC=CC(=CC1(Br)C2)C3,30,18
BrC12C=CC(=N1)C=C1C=CC(=N1)C=c1ccc([nH]1)=Cc1ccc([nH]1)C2,52,33
BrC12C=CC(Br)(C=C1)CC2,22,13
BrC12C=CC(Br)(C=C1)c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)C1(Br)C=CC(Br)(C=C1)c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2cc1,144,97
BrC12C=CC(Br)(C=C1)c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)C1(Br)C=CC(Br)(C=C1)c1ccc(cc1)-c1ccc(cc1)-c1ccc2cc1,100,65
BrC12C=CC(Br)(C=C1)c1ccc(cc1)-c1ccc(cc1)C1(Br)C=CC(Br)(C=C1)c1ccc(cc1)-c1ccc2cc1,78,49
BrC12C=CC(Br)(C=C1)c1ccc(cc1)C1(Br)C=CC(Br)(C=C1)c1ccc(cc1)-c1ccc2cc1,67,41
BrC12C=CC(Br)(C=C1)c1ccc(cc1)C1(Br)C=CC(Br)(C=C1)c1ccc2cc1,56,33
BrC12C=CC(Br)(O1)C1=C2c2ccc(-c3cccc4c3sc3ccccc34)cc2[Si](c2ccccc2)(c2ccccc2)c2cc(-c3cccc4oc5ccccc5c34)ccc21,104,63
BrC12C=CC(C1)C(c1ccccc1)C2,27,18
BrC12C=CC(C1)C1C3CCC(C3)C12,28,19
BrC12C=CC(C1)c1ccccc12,23,13
BrC12C=CC(O1)C1=C2c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2[Si](c2ccccc2)(c2ccccc2)c2cc(N(c3ccccc3)c3cccc4ccccc34)ccc21,111,66
BrC12C=CC(c3ccccc31)c1ccccc12,30,16
BrC12C=CC3(Br)C=CC(Br)(C=C1)C23,30,16
BrC12C=CC3(CCC3=C1)C1(Br)C=CC23CCC3=C1,38,22
BrC12C=CC3(c4ccccc4)SC3C1S2,28,19
BrC12C=CC3(c4ccccc4)[Se]C3C1[Se]2,28,20
BrC12C=CC3=C(Cc4ccccc43)C1O2,29,18
BrC12C=CC3=C(c4ccccc43)C1O2,28,18
BrC12C=CC=CC1(c1ccccc1)O2,26,16
BrC12C=CC=CC1(c1ccccc1)S2,26,16
BrC12C=CC=CC1=C1C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C1(Br)O2,52,27
BrC12C=CN=CC1=Nc1ccccc12,25,14
BrC12C=Cc3[nH]ccc3C1=NCC2,23,16
BrC12CC(Br)(C1)C1(C2)C2CCCCC21,30,20
BrC12CC(C34CC(Br)(C3)C4)(C1)C2,30,21
BrC12CC(C34CC(C3)C4)(C1)C2,27,20
BrC12CC(C34CC(C56CC(C5)C6)(C3)C4)(C1)C2,40,29
BrC12CC(C3CCNCC3)(C1)C2,24,17
BrC12CC(C3CNC3)(C1)C2,22,16
BrC12CC(C3COC3)(C1)C2,22,16
BrC12CC(CCC34CC(Br)(C3)C4)(C1)C2,32,22
BrC12CC(Cc3ccccc3)(C1)C2,25,17
BrC12CC([Se]c3ccccc3)(C1)C2,25,18
BrC12CC(c3ccccc3)(C1)C2,24,17
BrC12CC(c3ccccc3)CC3CC(C4C=CC=CC4)(C1)C3C2,43,28
BrC12CC1(Br)[C@@H]1C=C[C@@H]2CCCCCCC1,27,16
BrC12CC1(Br)[C@@H]1C=C[C@@H]2CCCCCCCC1,28,16
BrC12CC1(CCc1ccccc1)C1C=CC2C1,30,19
BrC12CC1(COc1ccccc1)C1C=CC2C1,30,19
BrC12CC1(c1ccccc1)C1(c3ccccc3)CC21Br,36,24
BrC12CC1(c1ccccc1)C1C=CC2C1,28,19
BrC12CC1c1cccc3cccc2c13,24,15
BrC12CC3(Br)CC(Br)(C1)C(Br)(C2)C3,31,20
BrC12CC3(Br)CC(Br)(C1)CC(Br)(C2)C3,32,20
BrC12CC3(Br)CC(Br)(C1)CC(Br)(C2)C31C2CC3CC1CC(C2)C3,49,32
BrC12CC3(Br)CC(Br)(C1)CC(Br)(C2)C3Br,33,21
BrC12CC3(Br)CC(Br)(C1)CC(C14CC5(Br)CC(Br)(CC(Br)(C5)C1)C4)(C2)C3,60,38
BrC12CC3(Br)CC(c4ccccc4)(C1)CC(c1ccccc1)(C2)C3,46,30
BrC12CC3(C(Br)(Br)Br)C1CCCC23,27,15
BrC12CC3(Cc4ccccc4)C1CCCC23,28,17
BrC12CC3(c4ccccc4)CC(c4ccccc4)(C1)C(c1ccccc1)(C2)C3,52,35
BrC12CC3(c4ccccc4)CC(c4ccccc4)(C1)CC(C14CC5(Br)CC(c6ccccc6)(CC(c6ccccc6)(C5)C1)C4)(C2)C3,88,58
BrC12CC3(c4ccccc4)CC(c4ccccc4)(C1)CC(c1ccccc1)(C2)C3,53,35
BrC12CC34CC5CC67CC8CC9%10CC%11CC(C5)(C69)C3C(C%11)(C1)C%10C(C8)(C2)C74,65,44
BrC12CC34COCC3(C1)CC1(C4)C3(Br)CC45COCC4(C3)CC21C5,50,33
BrC12CC3=C(CC1(Br)C2)C1CCC3C2=C1CC1(Br)CC1(Br)C2,46,31
BrC12CC3=C(CCCC3)CC1(Br)C2,26,17
BrC12CC3=C(Cc4ccccc4C3)CC1(Br)C2,32,21
BrC12CC3C4C1C1CC4(Br)C45C67CC8C(C6)C34C23C8CC7C135,50,36
BrC12CC3C4C3[C@@H](C[C@@H]4C1)C2,23,20
BrC12CC3C4C5C3C1C5C42,22,19
BrC12CC3C4C5CC6(Br)CC4(C1)C1C4(C2)CC2(Br)CC(C34)C5C1(C6)C2,57,42
BrC12CC3C4C5CC6CC78CC9CC(C57)C3C(C9)(C1)C8C4(C6)C2,51,39
BrC12CC3C4CC5(Br)CC(C(C1)C3(Br)C5)C4(Br)C2,40,28
BrC12CC3C4CC5(Br)CC3C(C1)C(C5)C4C2,34,26
BrC12CC3C4CC5C(CC1C35)C42,26,20
BrC12CC3C4CC5C3C1C1(OCCO1)C5C42,32,25
BrC12CC3C4CC5C6C7CC(C1)(C36)C(C4C2)C57,39,30
BrC12CC3C4CC5CC3C(C1)C(Br)(C5)C4C2,34,26
BrC12CC3C4CC5CC3C(C1)C(C5)C4C2,31,25
BrC12CC3CC(Br)(C1)CC(Br)(C3)C2,29,19
BrC12CC3CC(Br)(C1)CC(C14CC5(Br)CC(Br)(CC(Br)(C5)C1)C4)(C3)C2,57,37
BrC12CC3CC(Br)(C1)CC(C14CC5CC(Br)(CC(Br)(C5)C1)C4)(C3)C2,54,36
BrC12CC3CC(Br)(C1)CC(C14CC5CC(CC(C5)C1)C4)(C3)C2,48,34
BrC12CC3CC(Br)(C1)CC(Oc1ccccc1)(C3)C2,37,24
BrC12CC3CC(Br)(C1)CC(c1ccccc1)(C3)C2,36,24
BrC12CC3CC(Br)(CC(C1)C3(Br)Br)C2,30,20
BrC12CC3CC(Br)(CC(C1)C31C3CC4(Br)CC1CC(Br)(C3)C4)C2,49,33
BrC12CC3CC(C1)C(=C1C4CC5CC1CC(Br)(C5)C4)C(C3)C2,47,35
BrC12CC3CC(C1)C(=NNc1nn[nH]n1)C(C3)C2,35,25
BrC12CC3CC(C1)C(C1=C[B]Oc4cnc5[nH]ccc5c41)C(C3)C2,45,32
BrC12CC3CC(C1)C(C3)C2,22,17
BrC12CC3CC(C1)C(CCc1ccccc1)C(C3)C2,35,24
BrC12CC3CC(C1)C(NCc1ccccc1)C(C3)C2,35,24
BrC12CC3CC(C1)C(Nc1cc[nH]c1)C(C3)C2,33,26
BrC12CC3CC(C1)C(c1nnc4n1CCCCC4)(C3)C2,38,28
BrC12CC3CC(C1)C1(C(C3)C2)C2CC3(Br)CC1CC(Br)(C2)C3,48,34
BrC12CC3CC(C1)C1(C(C3)C2)C2CC3CC1CC(Br)(C3)C2,45,33
BrC12CC3CC(C1)C1(C4CC5CC(C4)CC1C5)C(C3)C2,42,32
BrC12CC3CC(C1)C1(NCCS1)C(C3)C2,31,24
BrC12CC3CC(C1)C1(OCCO1)C(C3)C2,31,23
BrC12CC3CC(C1)C1(OOC4(CCCCC4)O1)C(C3)C2,40,29
BrC12CC3CC(C1)C1CCC2C1C3,25,19
BrC12CC3CC(C1)C1CCC3C1C2,25,19
BrC12CC3CC(C1)C1CCCC2C1C3,26,19
BrC12CC3CC(C1)CC(Br)(C3)C2,26,18
BrC12CC3CC(C1)CC(Br)(C3)C2(Br)Br,30,20
BrC12CC3CC(C1)CC(C14CC5(Br)CC(Br)(CC(Br)(C5)C1)C4)(C3)C2,54,36
BrC12CC3CC(C1)CC(C14CC5CC(Br)(CC(Br)(C5)C1)C4)(C3)C2,51,35
BrC12CC3CC(C1)CC(C14CC5CC(C1)CC(C16CC7CC(Br)(CC(Br)(C7)C1)C6)(C5)C4)(C3)C2,73,50
BrC12CC3CC(C1)CC(C14CC5CC(C1)CC(C16CC7CC(Br)(CC(Br)(C7)C1)C6)(C5)C4)(C3)C21C2CC3CC1CC(C14CC5CC(C1)CC(C16CC7CC(CC(C7)C1)C6)(C5)C4)(C2)C3,134,93
BrC12CC3CC(C1)CC(C14CC5CC(C1)CC(C16CC7CC(CC(Br)(C7)C1)C6)(C5)C4)(C3)C2,70,49
BrC12CC3CC(C1)CC(C14CC5CC(CC(Br)(C5)C1)C4)(C3)C2,48,34
BrC12CC3CC(C1)CC(C14CC5CC(CC(C5)C1)C4)(C3)C2,45,33
BrC12CC3CC(C1)CC(C14CC5CC(CC(C67CC8CC(CC(C8)C6)C7)(C5)C1)C4)(C3)C2,67,49
BrC12CC3CC(C1)CC(C14CC5CC(CC(C67CC8CC(CC(C8)C6)C7)(C5)C1)C4)(C3)C21C2CC3CC1CC(C14CC5CC(C1)CC(C16CC7CC(CC(C7)C1)C6)(C5)C4)(C2)C3,128,92
BrC12CC3CC(C1)CC(C1C4CC5CC(C4)CC1(Br)C5)(C3)C2,46,33
BrC12CC3CC(C1)CC(CCc1ccn[nH]1)(C3)C2,34,24
BrC12CC3CC(C1)CC(CNc1ccccc1)(C3)C2,35,23
BrC12CC3CC(C1)CC(Cc1nc(C4CCOC4)no1)(C3)C2,42,30
BrC12CC3CC(C1)CC(Cn1cc(I)cn1)(C3)C2,36,25
BrC12CC3CC(C1)CC(Cn1cccn1)(C3)C2,33,23
BrC12CC3CC(C1)CC(I)(C3)C2,26,18
BrC12CC3CC(C1)CC(N1CCCC1)(C3)C2,32,23
BrC12CC3CC(C1)CC(c1ccc(C45CC6CC(CC(Br)(C6)C4)C5)cc1)(C3)C2,58,41
BrC12CC3CC(C1)CC(c1ccccc1)(C3)C2,33,23
BrC12CC3CC(C1)CC(c1cccnc1)(C3)C2,33,24
BrC12CC3CC(C1)CC(c1cn(C4COC4)nn1)(C3)C2,40,29
BrC12CC3CC(C1)CC(c1nnc(-c4ccco4)o1)(C3)C2,42,32
BrC12CC3CC(C1)CC(c1nnc4n1CCCCC4)(C3)C2,39,28
BrC12CC3CC(C1)CC(c1nnc4n1CCCCC4)(C3)C2OC1=NCCCCC1,50,33
BrC12CC3CC(C1)CC(n1c4ccccc4c4ccccc41)(C3)C2,44,29
BrC12CC3CC(C1)CC(n1cncn1)(C3)C2,32,24
BrC12CC3CC(C1)C[Se](Br)(C3)C2(Br)Br,30,21
BrC12CC3CC(C1)OC(C3)C2,23,17
BrC12CC3CC(CC(Br)(C1)C31OCCO1)C21OCCO1,38,25
BrC12CC3CC(CC(C3)C1(Br)Br)C2,27,19
BrC12CC3CC(CC(C3)C1)C2,23,18
BrC12CC3CC(CC(C3)C1)C2#CC#CC#C,31,21
BrC12CC3CC(CC(C3)C1)C21=CCC=C1,31,21
BrC12CC3CC(CC(C3)C1)C21C2CC3CC1CC(C2)C3,40,30
BrC12CC3CC(CC(C3)C1)C21ccc(C23CC4CC(CC(C4)C2)C3)cc11ccccc1,59,39
BrC12CC3CC(CC(C3)C1)C2C(C)(CO)CO,33,21
BrC12CC3CC(CC(C3)C1)C2C=C(O[Si](C)(C)C)O[Si](C)(C)C,46,29
BrC12CC3CC(CC(C3)C1)C2OC(=O)C(=O)C12CC3CC(CC(C3)C1)C2,54,34
BrC12CC3CC(CC(C3)C1)C2OC(=O)C(Cl)(Cl)C12CC3CC(CC(C3)C1)C2,56,37
BrC12CC3CC(CC(C3)C1)C2[AlH][Cl],24,20
BrC12CC3CC(CC(C3)C1)C2[Al]([Cl])[Cl],27,23
BrC12CC3CC(CC(C3)C13C1CC4CC(C1)CC3C4)C2,40,30
BrC12CC3CC(CC(C3)C1=C1C3CC4CC(C3)CC1C4)C2,42,32
BrC12CC3CC(CC(C3)C1C1C3CC4CC(C3)CC1(Br)C4)C2,44,33
BrC12CC3CC(CC(C3)C1I)C2,24,18
BrC12CC3CC(CC(C3)C1c1ccccc1)C2,31,22
BrC12CC3CC(CC(C3)N1)C2,23,18
BrC12CC3CC(CC(C3)O1)C2,23,18
BrC12CC3CC(OC(C1)O3)O2,23,18
BrC12CC3CC(c4ccccc4)(C1)C(c1ccccc1)(c1ccccc1)C(c1ccccc1)(C3)C2(Br)Br,67,44
BrC12CC3CC(c4ccccc4)(C1)CC(c1ccccc1)(C3)C2,43,29
BrC12CC3CC1(Br)CC3C2,20,14
BrC12CC3CC1[C@@H]2C3,16,13
BrC12CC3CC4(CC3C1)C1(Br)C3CCC1C1C3C3CCC1C324,44,32
BrC12CC3CC45CC6CC(C7C8CC9CC7(C6)C4C(C9)(C3)C81)C25,51,37
BrC12CC3CC4C1CC1CC2C(C3)C4(Br)C1,32,24
BrC12CC3CC4C5CC(CC41)CC2(Br)C5C3,32,23
BrC12CC3CC4C5CC(CC41)CC2C5C3,29,22
BrC12CC3CC4C5CC(CC41)CC2C5O3,29,22
BrC12CC3CC4CC(C3)C1CCC42,25,17
BrC12CC3CCC(CC(C3)C1)C2,24,18
BrC12CC3CCC1(C3)OCCO2,22,15
BrC12CC3CCCC(C3)(C1)C2,23,16
BrC12CC3C[C@@H](C1)C(=NNc1nn[nH]n1)[C@@H](C3)C2,35,26
BrC12CC3C[C@@H](C1)C(NCc1ccccc1)[C@@H](C3)C2,35,25
BrC12CC3C[C@@H](CC[C@@H](C3)C1)C2,24,20
BrC12CC3C[C@@H]([CH][C@@H](C3)C1)C2,23,20
BrC12CC3C[C@@H]4C5CC(CC41)CC2[C@H]5C3,29,23
BrC12CC3C[C@H](C1)C(=NN=C1[C@@H]4CC5C[C@H]1CC(Br)(C5)C4)[C@@H](C3)C2,50,36
BrC12CC3C[C@H](C1)C(=NNc1nn[nH]n1)[C@@H](C3)C2,35,26
BrC12CC3C[C@H](C1)C(=NNc1nn[nH]n1)[C@H](C3)C2,35,26
BrC12CC3C[C@H](C1)C(=N[N-]c1nn[nH]n1)[C@@H](C3)C2,36,27
BrC12CC3C[C@H](C1)C1(C=N1)[C@@H](C3)C2,30,24
BrC12CC3C[C@H](C1)C1(CC(c4ccccc4)=NO1)[C@@H](C3)C2,42,32
BrC12CC3C[C@H](C1)C1(CO1)[C@@H](C3)C2,29,24
BrC12CC3C[C@H](C1)C1(N=N1)[C@@H](C3)C2,30,25
BrC12CC3C[C@H](C1)C1(NCCS1)[C@@H](C3)C2,31,25
BrC12CC3C[C@H](C1)C1(OCCO1)[C@@H](C3)C2,31,24
BrC12CC3C[C@H](C1)C1(ON=C(c4ccccc4)N1Cc1ccccc1)[C@@H](C3)C2,51,35
BrC12CC3C[C@H](C1)C1(ON=C(c4ccccc4)S1)[C@@H](C3)C2,42,31
BrC12CC3C[C@H](C1)O[C@@H](C3)C2,23,19
BrC12CC3[C@H]4CC5C[C@@H]3[C@@H]3[C@@H]1CC1C[C@@H]2[C@H]4C3(C5)C1,37,32
BrC12CC3[C@H]4CC5C[C@@H]3[C@@H]3[C@@H]1CC1C[C@H]2[C@H]4C3(C5)C1,37,32
BrC12CC=CC1(Br)c1ccccc1O2,25,15
BrC12CC=CC=C1N(N1CCCC1)CC2,27,17
BrC12CC=NC1N=C1CCCCC12,23,13
BrC12CC=c3occc3=C1NCC2,23,16
BrC12CCC(Br)(C1)C1CCCC12,24,14
BrC12CCC(Br)(CC1)CC2,20,13
BrC12CCC(Br)(O1)C1=C2c2ccc(-c3cccc4c3sc3ccccc34)cc2[Si](c2ccccc2)(c2ccccc2)c2cc(-c3cccc4oc5ccccc5c34)ccc21,103,63
BrC12CCC(Br)(O1)C1c3ccc(-c4cccc5oc6ccccc6c45)cc3[Si](c3ccccc3)(c3ccccc3)c3cc(-c4cccc5c4sc4ccccc45)ccc3C12,102,63
BrC12CCC(Br)(c3ccccc31)c1ccccc12,32,17
BrC12CCC(C1)C1CCCC12Br,22,14
BrC12CCC(C1)c1cc3ccccc3cc12,28,17
BrC12CCC(C1)c1ccccc12,22,13
BrC12CCC(C34CCC(I)(CC3)C4)(CC1)C2,34,23
BrC12CCC(C3CCCC3)(CC1)CC2,26,17
BrC12CCC(C3CCCCC3)(CC1)CC2,27,18
BrC12CCC(CC/C=C\1I)CC2,23,14
BrC12CCC(CC1)C1(Br)CCC2CC1,26,17
BrC12CCC(CC1)C1CCC2CC1,23,16
BrC12CCC(CC1)C2[B][B]CC,20,15
BrC12CCC(CC1)CC2=C(Cl)C#N,25,15
BrC12CCC(CC1)c1ccccc12,23,14
BrC12CCC(O1)C1=C2c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2[Si](c2ccccc2)(c2ccccc2)c2cc(N(c3ccccc3)c3cccc4ccccc34)ccc21,110,66
BrC12CCC(c3c[nH]c4ccccc34)(CC1)CC2,32,22
BrC12CCC(c3ccc(OCC4CO4)cc3)(CC1)CC2,36,25
BrC12CCC(c3ccc4c(c3)OCCCO4)(CC1)CC2,36,26
BrC12CCC(c3ccc4c(c3)OCCO4)(CC1)CC2,35,26
BrC12CCC(c3ccc4c(c3)OCO4)(CC1)CC2,34,26
BrC12CCC(c3ccccc3)(CC1)CC2,27,18
BrC12CCC(c3ccccc31)c1ccccc12,29,16
BrC12CCC(c3ccccn3)(CC1)CC2,27,19
BrC12CCC(c3cccnc3)(CC1)CC2,27,19
BrC12CCC(c3ccco3)(CC1)CC2,26,19
BrC12CCC(c3cccs3)(CC1)CC2,26,19
BrC12CCC(c3ccncc3)(CC1)CC2,27,19
BrC12CCC3(Br)CC(CC(C1)C3)C2,27,19
BrC12CCC3(CC1)C1(Br)CCC23CC1,28,18
BrC12CCC3C4C5C6CCC7C6C(C5C31)C2C74,35,27
BrC12CCC3C4CC(CC1C4)CC32,25,18
BrC12CCC3C4CC5CC3C(C1)C(C5)C4C2,32,25
BrC12CCC3CC(CC(C3)C1)C2,24,18
BrC12CCC3C[C@H](C[C@H](C3)C1)C2,24,19
BrC12CCCC(C(Br)(Br)Br)(C1)C2,26,15
BrC12CCCC(C1)C1CCC2C1,22,15
BrC12CCCC(C3(Br)[C@@H]4CCCC[C@@H]43)(C1)C2,32,20
BrC12CCCC1(C1CCC1)CCC2,23,14
BrC12CCCC1=Nc1ccccc12,22,12
BrC12CCCC1C2C1CC2CC21,22,15
BrC12CCCC3(C1)C(Br)(C2)C1(Br)CC2(Br)CCCC13C2,42,25
BrC12CCCC3(CCCCC13Br)O2,23,13
BrC12CCCC3CC(CCC31)C2,22,14
BrC12CCCC3CC1CC(C14CC5CCCC(C1)C(C5)C4)(C3)C2,45,30
BrC12CCCCC(Br)(CC1)O2,21,14
BrC12CCCCC1(Br)CCCC2,20,11
BrC12CCCCC13CCC[13C]2(Br)O3,25,14
BrC12CCCCCCCCCCCCCCCCCCCCCCCC1CCCCCCCCCC2,42,16
BrC12CCCSC1=Nc1ccccc12,23,13
BrC12CCOC3(c4ccccc4)C1CCCC23,29,18
BrC12CC[NH+](CC1)CC2,17,13
BrC12CC[NH+](CC1)CC2[Cl+3]([O-])([O-])[O-],29,21
BrC12CN1Cc1[nH]c3ccccc3c12,24,16
BrC12CN3CC(Br)(C1)CC(Br)(C3)C2,29,19
BrC12CN3CCN(CN(C3)C1)C2,24,18
BrC12CN3CN(C1)CC(Br)(C3)C2,26,18
BrC12CN3CN(CN(C3)C1)C2,23,18
BrC12CN3CN(C[NH+](C3)C1)C2,23,18
BrC12CNCC(c3ccccc3)(C1)C2,26,18
BrC12CNN3[C@H]1[C@@H]32,15,12
BrC12COC3(c4ccccc4)C1CCCC23,28,17
BrC12C[C@@H]3C4CC5[C@H]6CC7C[C@@H]5[C@H]([C@@H]4C1)C(C7)(C2)[C@H]36,41,35
BrC12C[C@@H]3C4CC5[C@H]6CC7C[C@@H]5[C@H]3C(C7)(C1)[C@@H]6[C@H]4C2,39,34
BrC12C[C@@H]3CC(C=C1I)C[C@@H](C3)C2,26,20
BrC12C[C@@H]3CC(C[C@@H](C3)C1)C21C2CC3CC(C2)CC1C3,40,31
BrC12C[C@@H]3CC(C[C@@H](C3)C1)C21C2CCCC1CCC2,35,25
BrC12C[C@@H]3CC(C[C@@H](C3)C1)O2,23,19
BrC12C[C@@H]3CC1(I)C[C@@H]3C2,20,16
BrC12C[C@@H]3C[C@@H](C1)CC(N1CCCC1)(C3)C2,32,25
BrC12C[C@@H]3C[C@@H](C1)CC(n1cncn1)(C3)C2,32,26
BrC12C[C@@]3(Br)CCCC1(C3)C1(Br)C[C@@]3(Br)CCCC21C3,40,25
BrC12C[C@H]3C[C@@H](C1)CC(C14CC5CC(CC(C5)C1)C4)(C3)C2,45,35
BrC12C[C@H]3C[C@@H](C1)CC(C14CC5C[C@@](Br)(C1)C[C@](Br)(C5)C4)(C3)C2,51,38
BrC12C[C@H]3C[C@@H](C1)CC(C14C[C@@H]5C[C@@H](CC(Br)(C5)C1)C4)(C3)C2,48,38
BrC12C[C@H]3C[C@@H](C1)CC(Cc1nc([C@@H]4CCOC4)no1)(C3)C2,42,33
BrC12C[C@H]3C[C@@H](C1)CC(Cc1nc([C@H]4CCOC4)no1)(C3)C2,42,33
BrC12C[C@H]3C[C@@H](C1)CC(Cn1cccn1)(C3)C2,33,25
BrC12C[C@H]3C[C@@H](C1)CC(I)(C3)C2,26,20
BrC12C[C@H]3C[C@@H](C1)CC(N1CCCC1)(C3)C2,32,25
BrC12C[C@H]3C[C@@H](C1)CC(Sc1ccccn1)(C3)C2,34,27
BrC12C[C@H]3C[C@@H](C1)CC([C@@]14C[C@H]5C[C@@](Br)(C1)C[C@]([C@]16C[C@H]7C[C@](Br)(C[C@](C89C[C@@H]%10C[C@@H](CC(Br)(C%10)C8)C9)(C7)C1)C6)(C5)C4)(C3)C2,98,78
BrC12C[C@H]3C[C@@H](C1)CC(c1ccccc1)(C3)C2,33,25
BrC12C[C@H]3C[C@@H](C1)CC(c1nnc(-c4ccco4)o1)(C3)C2,42,34
BrC12C[C@H]3C[C@@H](C1)CC(n1cncn1)(C3)C2,32,26
BrC12C[C@H]3C[C@H](C1)CC(N1CCCC1)(C3)C2,32,25
BrC12C[C@H]3C[C@H](C1)CC(n1cncn1)(C3)C2,32,26
BrC12C[C@]1(c1ccccc1)[C@@]1(c3ccccc3)C[C@@]21Br,36,26
BrC12C[C@]3(Br)CCCC1(C3)C1(Br)C[C@@]3(Br)CCCC21C3,40,25
BrC12C[C]3C[C@H](C[C@H](C3)C1)C2,23,20
BrC12C[NH+]3C[NH+](C[NH+](C3)C1)C2,23,20
BrC12Cc3cc4ccccc4cc3CC1(Br)C2,29,18
BrC12Cc3ccc(cc3)CC1CCS2,24,16
BrC12Cc3ccccc3C(Cc3ccccc3)(Cc3ccccc31)C2,41,24
BrC12Cc3cocc3CC1(Br)C2,22,15
BrC12Cc3cscc3CC1(Br)C2,22,15
BrC12N3CCCN1CCCN2CCC3,22,13
BrC12NC(Cc3ccccc31)Cc1ccccc12,30,16
BrC12OC(Br)(c3ccccc31)C(c1ccccc1)c1ccccc1C2c1ccccc1,51,30
BrC12OC(c3ccccc31)C1CC12,25,16
BrC12OC1C=CC1=C2c2ccccc21,26,15
BrC12OC1C=c1ccc3cccc4ccc2c1c43,31,20
BrC12OC1Cc1cccc3cccc2c13,25,15
BrC12ON=C3CCCC31C1C=CC2C1,26,16
BrC12OOC(Br)(c3ccccc31)C1C=CC=CC12,34,19
BrC12Oc3ccc4ccccc4c3C1(Br)c1c(ccc3ccccc13)O2,44,27
BrC12SC1(c1ccccc1)C=CC1SC12,28,17
BrC12SC3(Br)SC(Br)(S1)SC(Br)(S2)S3,32,22
BrC12SC3SC(Br)(S1)SC(Br)(S3)S2,29,21
BrC12SC3SC(S1)SC(Br)(S3)S2,26,20
BrC12SC3SC(SC(S3)S1)S2,23,19
BrC12[C@@H]3CC[C@@H](C3)C1(Br)[C@H]1CC[C@@H]2C1,28,22
BrC12[C@@H]3CC[C@@H]4C3C3[C@@H]1CC[C@@H]3C42Br,26,22
BrC12[C@@H]3C[C@H]4C[C@@H]5C6[C@@H]7C[C@@H](C[C@H]1[C@H]7C[C@H]53)CC62C4,37,32
BrC12[C@@H]3[C@@H]4C([C@H]5[C@H]([C@@H]43)[C@H]51)C21OCCO1,32,26
BrC12[C@@H]3[C@@H]4C([C@H]5[C@H]([C@H]43)[C@H]51)C21OCCO1,32,26
BrC12[C@@H]3[C@H]4C([C@H]5[C@H]([C@@H]43)[C@H]51)C21OCCO1,32,26
BrC12[C@@H]3[C@H]4C([C@H]5[C@H]([C@H]43)[C@H]51)C21OCCO1,32,26
